NC_021147.1	1323529
NC_021099.1	1323523
NC_021098.1	1323523
NC_021097.1	1323524
NC_021096.1	1323524
NC_021095.1	1323525
NC_021094.1	1323525
NC_021074.1	1291515
NC_021065.1	715480
NC_020999.1	1213588
NC_020997.1	1312445
NC_020996.1	1312929
NC_020904.1	1194757
NC_020903.1	1167690
NC_020902.1	1307803
NC_020901.1	1945562
NC_020900.1	1945561
NC_020899.1	1945560
NC_020898.1	257463
NC_020897.1	257463
NC_020896.1	31743
NC_020890.1	1303334
NC_020881.1	2050037
NC_020810.1	38767
NC_020809.1	249583
NC_020808.1	211977
NC_020807.1	38766
NC_020806.1	290008
NC_020805.1	11272
NC_020804.1	318844
NC_020501.1	1235430
NC_020500.1	1235427
NC_020499.1	1511885
NC_020498.1	93678
NC_020473.1	1297645
NC_020472.1	1296573
NC_020471.1	1296569
NC_020470.1	73819
NC_020469.1	676234
NC_020445.1	419697
NC_020439.1	419697
NC_020448.1	419697
NC_020447.1	419697
NC_020446.1	419697
NC_020444.1	419697
NC_020443.1	419697
NC_020442.1	419697
NC_020441.1	419697
NC_020440.1	419697
NC_020415.1	535898
NC_001625.2	196398
NC_018714.1	1211388
NC_004060.2	12139
NC_003747.2	119910
NC_001696.2	12470
NC_001575.2	31744
NC_020257.1	1162280
NC_020256.1	1266995
NC_020255.1	1266994
NC_020254.1	1266993
NC_020253.1	1266977
NC_020252.1	1150353
NC_020235.1	859651
NC_020234.1	859651
NC_020231.1	33706
NC_014790.2	31732
NC_020085.1	1235428
NC_020084.1	1235429
NC_020206.1	3052164
NC_003462.2	35350
NC_020105.1	1239452
NC_020106.1	1277649
NC_020103.1	1087068
NC_020102.1	1087068
NC_020101.1	1087068
NC_020100.1	1087068
NC_020099.1	1168547
NC_017843.2	1173709
NC_020072.1	91613
NC_020071.1	2035999
NC_020070.1	1891773
NC_020069.1	1891769
NC_020068.1	1891722
NC_020067.1	1891718
NC_020066.1	2035998
NC_020065.1	1276181
NC_019945.1	101850
NC_019947.1	86502
NC_019853.1	1236391
NC_019852.1	1236767
NC_019851.1	1236398
NC_019844.1	1891719
NC_019712.1	154122
NC_019569.1	1227354
NC_019568.1	1227354
NC_012698.2	137758
NC_019531.1	28274
NC_019497.1	1249648
NC_019495.1	317878
NC_019494.1	1254425
NC_019493.1	1249676
NC_019492.1	185637
NC_019491.1	317858
NC_019415.1	1072517
NC_019412.1	87097
NC_019409.1	12204
NC_019036.1	1246650
NC_019035.1	1246650
NC_019034.1	1213406
NC_019031.1	1048434
NC_019030.1	1247116
NC_019029.1	1247115
NC_019028.1	1247114
NC_019027.1	1247113
NC_019026.1	683174
NC_019025.1	1243178
NC_019024.1	1188812
NC_019023.1	1315259
NC_018874.1	1241371
NC_018875.1	166056
NC_018862.1	1234888
NC_018858.1	264076
NC_018833.1	204478
NC_018718.1	1227356
NC_018717.1	1227357
NC_018716.1	1227356
NC_018715.1	1227357
NC_018713.1	2756242
NC_018711.1	1134579
NC_018710.1	1134579
NC_018703.1	1236047
NC_018702.1	1141625
NC_018668.1	1233320
NC_018629.1	1167696
NC_018616.1	213888
NC_018615.1	1231903
NC_018613.1	359987
NC_018579.1	1196237
NC_018578.1	1302850
NC_018577.1	1302849
NC_018576.1	1196236
NC_018575.1	1104917
NC_018572.1	1198147
NC_018530.1	1072672
NC_018519.1	1206566
NC_018506.1	2870351
NC_018505.1	1221449
NC_018504.1	307461
NC_018484.1	1223561
NC_018483.1	1223562
NC_018482.1	1223562
NC_018481.1	1223561
NC_018478.1	3052441
NC_018477.1	3052441
NC_018476.1	3052441
NC_018467.1	159150
NC_018466.1	159141
NC_018465.1	11582
NC_018464.1	159150
NC_018463.1	159150
NC_018462.1	159141
NC_018461.1	159141
NC_018460.1	11582
NC_018459.1	11582
NC_018458.1	1221437
NC_018457.1	1221206
NC_018456.1	1221206
NC_018455.1	128818
NC_018453.1	1218727
NC_018450.1	1221208
NC_018449.1	685899
NC_018448.1	1307958
NC_018404.1	1195163
NC_018403.1	1195163
NC_018402.1	1195163
NC_018401.1	1214955
NC_018399.1	1217821
NC_018384.1	223769
NC_018383.1	223769
NC_018382.1	1678146
NC_018226.1	1511784
NC_018176.1	405558
NC_018175.1	1046402
NC_018174.1	558690
NC_018173.1	558690
NC_018151.1	1202142
NC_018138.1	992212
NC_018137.1	992212
NC_018136.1	992212
NC_017085.1	881945
NC_017084.1	1163537
NC_017091.1	1163715
NC_018105.1	157270
NC_018102.1	1203539
NC_017685.1	380160
NC_015936.1	1074213
NC_017714.1	318836
NC_018093.1	46619
NC_018090.1	2050584
NC_018074.1	706525
NC_018076.1	706527
NC_018075.1	706526
NC_018072.1	1033976
NC_018071.1	1033976
NC_018070.1	1033976
NC_017997.1	1070417
NC_017996.1	1070413
NC_017995.1	1070410
NC_017994.1	1070409
NC_017993.1	1070408
NC_017991.1	1918014
NC_017990.1	1918014
NC_017989.1	1183241
NC_017988.1	1183241
NC_017987.1	290090
NC_017982.1	1891761
NC_017977.1	861561
NC_017970.1	453050
NC_017967.1	421010
NC_013668.3	150286
NC_017939.1	233784
NC_017938.1	233784
NC_017937.1	590647
NC_017936.1	1185359
NC_017917.1	1182518
NC_017916.1	1114942
NC_017915.1	1181310
NC_017914.1	1133751
NC_017913.1	649996
NC_011348.1	649996
NC_017862.1	940834
NC_017859.1	3158378
NC_017823.1	1174530
NC_017716.1	990303
NC_017830.1	1034096
NC_017826.1	39637
NC_017824.1	1176153
NC_017828.1	1174526
NC_014509.2	12473
NC_017099.1	1129873
NC_002792.2	51680
NC_016994.1	1159904
NC_015843.2	64293
NC_017005.1	1125764
NC_017004.1	1125764
NC_017003.1	1162083
NC_017002.1	1129033
NC_017001.1	1129033
NC_017000.1	1129035
NC_016999.1	1129034
NC_016998.1	1129032
NC_016984.1	884612
NC_016155.1	683172
NC_016964.1	1196647
NC_016960.1	1159195
NC_016965.1	938276
NC_016962.1	59305
NC_016961.1	48543
NC_016959.1	59302
NC_016898.1	1144379
NC_016896.1	1137931
NC_016744.1	1131483
NC_016883.1	1004049
NC_016882.1	1004049
NC_016881.1	1004049
NC_016880.1	1004049
NC_016879.1	1004049
NC_016878.1	1004049
NC_016877.1	1004049
NC_016876.1	1004049
NC_016875.1	1004049
NC_016874.1	1004049
NC_016769.1	1136133
NC_016752.1	1131485
NC_016760.1	1000373
NC_016759.1	1000373
NC_016758.1	1000373
NC_016757.1	1000373
NC_016572.1	666144
NC_016561.1	1128118
NC_016649.1	944994
NC_016648.1	1131702
NC_016647.1	1131622
NC_016581.1	1195378
NC_016580.1	1195378
NC_016579.1	1046571
NC_016578.1	666144
NC_016577.1	1046572
NC_016576.1	1046573
NC_016575.1	1046573
NC_016574.1	1046572
NC_016573.1	1046571
NC_004156.2	1128424
NC_016509.1	47985
NC_016519.1	1128119
NC_016518.1	1127767
NC_016517.1	1127767
NC_016418.1	1088890
NC_016417.1	203168
NC_016416.1	70177
NC_015939.1	1074325
NC_016075.1	1087109
NC_016074.1	1087108
NC_016448.1	1535247
NC_016447.1	50290
NC_016444.1	1120751
NC_016443.1	1120751
NC_016442.1	1123754
NC_016441.1	418827
NC_016440.1	47900
NC_012783.2	50292
NC_016436.1	217615
NC_016159.1	1080799
NC_016157.1	1055684
NC_016156.1	1108810
NC_016403.1	1089138
NC_012211.2	317027
NC_016405.1	1111710
NC_016404.1	3240218
NC_016153.1	3052315
NC_016152.1	3052315
NC_005227.2	3052503
NC_000883.2	10798
NC_016144.1	3052148
NC_016143.1	1513278
NC_016142.1	1513278
NC_016141.1	1513278
NC_015629.1	1037523
NC_016136.1	195060
NC_016087.1	1094249
NC_016086.1	1094249
NC_016085.1	1094249
NC_016084.1	1094249
NC_016083.1	1093958
NC_016082.1	1093958
NC_011505.2	28875
NC_011504.2	28875
NC_011509.2	28875
NC_011508.2	28875
NC_011507.2	28875
NC_011506.2	28875
NC_011503.2	28875
NC_011502.2	28875
NC_011501.2	28875
NC_011500.2	28875
NC_016081.1	71032
NC_016080.1	1093773
NC_011510.2	28875
NC_015962.1	983437
NC_015961.1	983437
NC_016044.1	414528
NC_016033.1	1080798
NC_016032.1	1084717
NC_016031.1	1084715
NC_016014.1	1081055
NC_016013.1	1081054
NC_016003.1	1081702
NC_007919.3	3071212
NC_015935.1	1074210
NC_015941.1	1074864
NC_015940.1	1074863
NC_015934.1	1074865
NC_015886.1	75888
NC_015885.1	75888
NC_015884.1	75888
NC_015883.1	75888
NC_015882.1	75888
NC_015881.1	75888
NC_015880.1	75888
NC_015879.1	75888
NC_015878.1	75888
NC_015877.1	75888
NC_015874.1	325676
NC_015783.1	68887
NC_015523.1	1027880
NC_015522.1	1027869
NC_007815.2	1038068
NC_015718.1	1045778
NC_015706.1	1043184
NC_005041.2	220638
NC_015692.1	889813
NC_015691.1	915424
NC_015668.1	1041929
NC_001545.2	11041
NC_015655.1	2034762
NC_015639.1	912320
NC_015521.1	1016879
NC_015394.2	409486
NC_015628.1	565052
NC_015627.1	565052
NC_015626.1	928289
NC_015524.1	288456
NC_015398.1	283675
NC_015553.1	1030595
NC_015552.1	1032457
NC_015227.2	944580
NC_015507.1	1016853
NC_015506.1	1016852
NC_015505.1	1016857
NC_015504.1	1016856
NC_015503.1	1016855
NC_015502.1	1016854
NC_015495.1	882768
NC_015494.1	882768
NC_015493.1	748667
NC_015492.1	748667
NC_015491.1	714309
NC_015490.1	714309
NC_015489.1	714308
NC_015488.1	714308
NC_015487.1	714310
NC_015469.1	1027232
NC_015468.1	1027232
NC_015467.1	1027232
NC_015325.1	998829
NC_015324.1	688540
NC_015452.1	1006583
NC_015451.1	1006583
NC_015450.1	1006583
NC_015413.1	688699
NC_015415.1	12615
NC_015414.1	12615
NC_015412.1	688699
NC_015411.1	688699
NC_015397.1	858517
NC_015396.1	1002273
NC_015395.1	1003891
NC_015393.1	112436
NC_015399.1	759938
NC_015374.1	629725
NC_015373.1	629725
NC_015375.1	629725
NC_015328.1	930168
NC_015317.1	999288
NC_015301.1	1980433
NC_015300.1	1980433
NC_015299.1	1980433
NC_015298.1	1980433
NC_015150.1	943908
NC_015268.1	996651
NC_015267.1	996650
NC_015229.1	548908
NC_015228.1	995049
NC_015220.1	81877
NC_015212.1	991022
NC_015135.1	38170
NC_015134.1	38170
NC_015133.1	38170
NC_015132.1	38170
NC_015131.1	38170
NC_015130.1	38170
NC_015129.1	38170
NC_015128.1	38170
NC_015127.1	38170
NC_015126.1	38170
NC_015116.1	11946
NC_015124.1	971271
NC_015070.1	977913
NC_015069.1	977913
NC_015051.1	945225
NC_015115.1	945962
NC_015043.1	932070
NC_015044.1	932069
NC_015046.1	932069
NC_015047.1	932070
NC_015045.1	932071
NC_015048.1	932071
NC_015050.1	909827
NC_015049.1	1605972
NC_014978.1	430911
NC_014977.1	430911
NC_014968.1	940846
NC_014967.1	943272
NC_014898.1	573615
NC_012554.2	598494
NC_014930.1	942037
NC_014929.1	942035
NC_014928.1	942034
NC_014927.1	942033
NC_014905.1	168135
NC_014904.1	941765
NC_014903.1	935473
NC_014902.1	935473
NC_014847.1	908124
NC_014894.1	908127
NC_014845.1	908028
NC_014823.1	939923
NC_014822.1	936005
NC_014821.1	75387
NC_002306.3	11135
NC_014799.1	929766
NC_004635.2	929766
NC_014791.1	946046
NC_014795.1	929769
NC_014794.1	929769
NC_014793.1	932662
NC_004764.2	133789
NC_014745.1	912034
NC_014743.1	2035845
NC_014742.1	930881
NC_014740.1	887825
NC_014739.1	887827
NC_014730.1	67761
NC_014708.1	519497
NC_014709.1	519497
NC_014711.1	519497
NC_014710.1	519497
NC_014712.1	519497
NC_014713.1	519497
NC_014714.1	519497
NC_014715.1	519497
NC_014716.1	519497
NC_014717.1	519497
NC_014092.2	1968861
NC_014707.1	913600
NC_014480.2	687341
NC_014524.1	204269
NC_014530.1	204269
NC_014531.1	204269
NC_014528.1	204269
NC_014527.1	204269
NC_014526.1	204269
NC_014525.1	204269
NC_014522.1	204269
NC_014523.1	204269
NC_014567.1	10353
NC_014665.1	707546
NC_014645.1	912033
NC_014647.1	911574
NC_014648.1	2033633
NC_014631.1	873160
NC_014630.1	666147
NC_014609.1	556524
NC_014598.1	907191
NC_014599.1	907191
NC_014600.1	907191
NC_014601.1	907191
NC_014602.1	907191
NC_014603.1	907191
NC_014604.1	907191
NC_014605.1	907191
NC_014606.1	907191
NC_014607.1	907191
NC_014596.1	905054
NC_014593.1	430710
NC_014547.1	889510
NC_014546.1	99585
NC_014545.1	312295
NC_014510.2	681518
NC_014542.1	713949
NC_014536.1	487155
NC_014511.1	884200
NC_014512.1	884200
NC_014513.1	884200
NC_014514.1	884200
NC_014515.1	884200
NC_014516.1	884200
NC_014517.1	884200
NC_014518.1	884200
NC_014519.1	884200
NC_014520.1	884200
NC_014521.1	884200
NC_014324.1	859650
NC_014473.1	671095
NC_014474.1	723802
NC_014481.1	878260
NC_014469.1	746832
NC_014468.1	727962
NC_014462.1	764348
NC_014465.1	764348
NC_014464.1	764348
NC_014463.1	764348
NC_014446.1	871521
NC_014447.1	871521
NC_014411.1	871699
NC_014412.1	871700
NC_014413.1	871701
NC_010441.2	507475
NC_014406.1	746830
NC_014407.1	746831
NC_014395.1	11588
NC_014396.1	11588
NC_014397.1	11588
NC_014381.1	180399
NC_014380.1	180399
NC_014358.1	864686
NC_014357.1	797418
NC_014359.1	862943
NC_014360.1	862944
NC_014361.1	862909
NC_014372.1	186541
NC_014327.1	160358
NC_014326.1	763552
NC_014325.1	433357
NC_014252.1	796352
NC_014064.1	421012
NC_014236.1	667093
NC_014237.1	667093
NC_014238.1	667093
NC_014239.1	667093
NC_014240.1	667093
NC_014241.1	667093
NC_014242.1	667093
NC_014243.1	667093
NC_014245.1	667093
NC_014244.1	667093
NC_014185.1	915429
NC_014143.1	759701
NC_014142.1	761702
NC_014141.1	761702
NC_014140.1	761701
NC_014067.1	327280
NC_014066.1	327280
NC_014127.1	688701
NC_014128.1	759390
NC_014130.1	759390
NC_014139.1	665102
NC_014138.1	665102
NC_014137.1	458132
NC_014126.1	213633
NC_014097.1	687369
NC_014096.1	687354
NC_014095.1	687374
NC_014094.1	687345
NC_014093.1	687380
NC_014091.1	687355
NC_014090.1	687372
NC_014089.1	687373
NC_014088.1	687371
NC_014087.1	687383
NC_014086.1	687370
NC_014085.1	687382
NC_014084.1	687347
NC_014083.1	687364
NC_014082.1	687375
NC_014081.1	687342
NC_014080.1	687346
NC_014079.1	687365
NC_014078.1	687358
NC_014077.1	687353
NC_014071.1	687385
NC_014070.1	687386
NC_014069.1	687343
NC_014076.1	687349
NC_014075.1	687351
NC_014074.1	687366
NC_014068.1	687376
NC_014073.1	687367
NC_014072.1	687384
NC_014038.1	129732
NC_014037.1	53954
NC_009011.2	10455
NC_006962.2	404196
NC_002190.2	1513224
NC_013640.2	693892
NC_013999.1	349681
NC_013953.1	166921
NC_013955.1	1972623
NC_013920.1	626962
NC_012729.2	1511883
NC_013774.1	720569
NC_013797.1	362830
NC_013796.1	715223
NC_013772.1	36355
NC_007730.2	367061
NC_013022.2	653358
NC_013695.1	1330521
NC_013639.1	693894
NC_013221.1	640897
NC_013220.1	640897
NC_013105.1	1980426
NC_013528.1	48544
NC_013527.1	666859
NC_011555.2	339420
NC_011545.2	1513208
NC_005210.2	72750
NC_005209.2	72750
NC_013499.1	663282
NC_005895.2	227507
NC_013471.1	687918
NC_013470.1	687918
NC_013469.1	687917
NC_013467.1	574890
NC_013465.1	652718
NC_013464.1	683179
NC_013461.1	43764
NC_013460.1	43764
NC_013459.1	43761
NC_013458.1	43761
NC_013455.1	1960253
NC_013439.1	1604874
NC_013447.1	675833
NC_013443.1	682382
NC_013405.1	449133
NC_013415.1	667119
NC_013414.1	667119
NC_013413.1	634441
NC_013404.1	449133
NC_013403.1	449133
NC_013402.1	449133
NC_013401.1	449133
NC_013400.1	449133
NC_013399.1	449133
NC_013398.1	449133
NC_013397.1	449133
NC_013396.1	449133
NC_006963.2	404196
NC_005896.2	227507
NC_013262.1	671126
NC_013261.1	433462
NC_013259.1	52135
NC_013258.1	52135
NC_013237.1	1513269
NC_013234.1	538123
NC_013233.1	538123
NC_013232.1	538123
NC_013231.1	538123
NC_013230.1	538123
NC_013229.1	538123
NC_013228.1	538123
NC_013227.1	538123
NC_013226.1	538123
NC_013225.1	538123
NC_013219.1	392504
NC_013218.1	392504
NC_013134.1	659660
NC_013133.1	659660
NC_013117.1	485362
NC_013116.1	664785
NC_013113.1	561576
NC_013112.1	561576
NC_013111.1	561576
NC_013110.1	479713
NC_013109.1	479713
NC_013108.1	1980426
NC_013107.1	1980426
NC_013106.1	1980426
NC_013102.1	664980
NC_013101.1	283824
NC_013100.1	283824
NC_013099.1	283824
NC_013098.1	283824
NC_013097.1	283824
NC_013096.1	283824
NC_013095.1	283824
NC_013094.1	283824
NC_013076.1	661101
NC_013075.1	661101
NC_013036.1	104388
NC_009026.2	64303
NC_006937.2	194397
NC_013060.1	645687
NC_013058.1	573900
NC_013057.1	573900
NC_013030.2	642258
NC_013035.1	915428
NC_013029.1	642257
NC_013019.1	579113
NC_013017.1	163654
NC_013015.1	659497
NC_013014.1	659497
NC_013028.1	642256
NC_013027.1	642255
NC_013026.1	642254
NC_013025.1	642253
NC_013024.1	642252
NC_013023.1	642251
NC_013020.1	642260
NC_013018.1	642259
NC_013006.1	132477
NC_013007.1	656190
NC_012986.1	1330524
NC_012958.1	595895
NC_012957.1	651733
NC_012931.1	572239
NC_012910.1	642478
NC_012909.1	642478
NC_012869.1	375546
NC_012812.1	402584
NC_011052.2	652717
NC_012802.1	2003650
NC_012801.1	586420
NC_012800.1	1330491
NC_012799.1	431317
NC_012798.1	2003651
NC_012787.1	648801
NC_012786.1	648801
NC_012777.1	3052314
NC_012776.1	3052314
NC_012755.1	559180
NC_012754.1	559180
NC_012728.1	647294
NC_012703.1	644610
NC_012702.1	644609
NC_012699.1	520973
NC_012685.1	185638
NC_012665.1	642493
NC_012664.1	638358
NC_012636.1	1513196
NC_012639.1	307467
NC_012585.1	274584
NC_012564.1	638313
NC_012561.1	11024
NC_012553.1	598494
NC_012546.1	411854
NC_012545.1	411854
NC_012544.1	411854
NC_012543.1	411854
NC_012542.1	411854
NC_012541.1	411854
NC_012540.1	411854
NC_012539.1	411854
NC_012538.1	411854
NC_012537.1	411854
NC_012536.1	411854
NC_012535.1	411854
NC_012531.1	631345
NC_012519.1	185218
NC_012492.1	575917
NC_012486.1	915427
NC_012485.1	915426
NC_012484.1	630199
NC_012482.1	457286
NC_012481.1	457286
NC_012437.1	622438
NC_012212.1	2169725
NC_012210.1	590403
NC_012136.1	578305
NC_012135.1	578305
NC_012134.1	578305
NC_012206.1	614034
NC_012137.1	620894
NC_012120.1	509532
NC_012118.1	619631
NC_012126.1	1218490
NC_012123.1	526413
NC_012094.1	575913
NC_012042.1	1511882
NC_012041.1	591160
NC_012038.1	592206
NC_011919.1	587620
NC_011920.1	587370
NC_011918.1	255066
NC_011807.1	39681
NC_011805.1	509532
NC_011804.1	509531
NC_011803.1	229030
NC_011800.1	318279
NC_011809.1	39681
NC_011808.1	39681
NC_011765.1	445217
NC_011702.1	367121
NC_011706.1	580254
NC_011705.1	580254
NC_011704.1	576948
NC_011659.1	253700
NC_011639.1	1972626
NC_011644.1	55744
NC_011643.1	578361
NC_011620.1	12183
NC_011616.1	566270
NC_011592.1	263892
NC_011591.1	591166
NC_011588.1	92521
NC_011584.1	393599
NC_011583.1	393599
NC_011558.1	1985698
NC_011557.1	509923
NC_011556.1	509923
NC_011552.1	183585
NC_011550.1	572289
NC_011549.1	572290
NC_011568.1	1985698
NC_011544.1	214439
NC_011543.1	305785
NC_011540.1	335963
NC_011560.1	270478
NC_011559.1	312275
NC_011554.1	339420
NC_011553.1	339420
NC_011546.1	481147
NC_011541.1	160843
NC_011539.1	312274
NC_011538.1	312009
NC_011537.1	312273
NC_011536.1	524023
NC_011535.1	208084
NC_011532.1	471285
NC_011530.1	485241
NC_011525.1	138982
NC_006306.2	11553
NC_011515.1	68033
NC_011423.1	542343
NC_011400.1	568715
NC_011347.1	559878
NC_011346.1	559878
NC_011349.1	390157
NC_011345.1	208013
NC_011317.1	487311
NC_011310.1	563775
NC_011280.1	446138
NC_011268.1	543876
NC_011187.1	378833
NC_011190.1	487492
NC_011189.1	487492
NC_011182.1	619599
NC_011181.1	619599
NC_007030.2	53988
NC_011135.1	551531
NC_011109.1	936059
NC_011106.1	516956
NC_011108.1	479060
NC_011096.1	548915
NC_011086.1	547467
NC_011067.1	544686
NC_011066.1	544686
NC_011065.1	544686
NC_011070.1	186786
NC_011069.1	186786
NC_011068.1	186786
NC_011062.1	36403
NC_011058.1	463360
NC_011051.1	470214
NC_011050.1	436911
NC_011024.1	604276
NC_010991.1	483537
NC_010990.1	483537
NC_010989.1	483537
NC_010984.1	483537
NC_010988.1	470166
NC_010987.1	470166
NC_010986.1	421976
NC_010985.1	421976
NC_010834.1	536086
NC_010833.1	536086
NC_010836.1	536084
NC_010835.1	536084
NC_010838.1	536081
NC_010837.1	536081
NC_010840.1	526476
NC_010839.1	526476
NC_010947.1	452758
NC_010832.1	447171
NC_010954.1	332471
NC_010955.1	204873
NC_010950.1	55216
NC_010949.1	55216
NC_010953.1	51676
NC_010952.1	51676
NC_010951.1	51673
NC_010948.1	51673
NC_010946.1	420684
NC_010944.1	402399
NC_010820.1	338079
NC_010818.1	508748
NC_010817.1	500654
NC_010812.1	437063
NC_010806.1	474454
NC_010809.1	471717
NC_010800.1	11152
NC_010799.1	497863
NC_010797.1	520848
NC_010792.1	486809
NC_010791.1	486809
NC_010739.1	461322
NC_010748.1	311228
NC_010753.1	311228
NC_010752.1	311228
NC_010747.1	311228
NC_010751.1	311228
NC_010746.1	311228
NC_010750.1	311228
NC_010749.1	311228
NC_010756.1	2905947
NC_010761.1	2905947
NC_010760.1	3052311
NC_010758.1	3052311
NC_010759.1	3052305
NC_010757.1	3052305
NC_010755.1	674982
NC_010754.1	674982
NC_010745.1	311228
NC_010744.1	311228
NC_010743.1	311228
NC_010736.1	515575
NC_010735.1	515446
NC_010738.1	515444
NC_010737.1	515320
NC_010732.1	192203
NC_010714.1	390438
NC_010713.1	390438
NC_010706.1	235434
NC_010705.1	235434
NC_010701.1	3052329
NC_010710.1	328061
NC_010709.1	328061
NC_010708.1	1980493
NC_010707.1	1980493
NC_010704.1	1980493
NC_010712.1	180822
NC_010711.1	180822
NC_010703.1	3052331
NC_010700.1	3052331
NC_010702.1	3052329
NC_010670.1	205899
NC_010667.1	205899
NC_010664.1	205899
NC_010665.1	205899
NC_010661.1	205899
NC_010669.1	205899
NC_010668.1	205899
NC_010666.1	205899
NC_010662.1	205899
NC_010663.1	205899
NC_010648.1	169865
NC_010647.1	169865
NC_010646.1	694015
NC_010618.1	519015
NC_010594.1	465447
NC_010593.1	465447
NC_010592.1	465447
NC_010591.1	465447
NC_010590.1	465447
NC_010589.1	465447
NC_010588.1	465447
NC_010587.1	465447
NC_010586.1	465447
NC_010585.1	465447
NC_010584.1	465447
NC_009448.2	434309
NC_010561.1	267970
NC_010560.1	267970
NC_002028.2	12302
NC_010563.1	3052302
NC_010562.1	3052302
NC_010538.1	142843
NC_010521.1	397544
NC_010491.1	460926
NC_010490.1	460926
NC_010489.1	460926
NC_010440.1	507476
NC_010439.1	507474
NC_010437.1	393767
NC_010435.1	508750
NC_010434.1	365150
NC_010417.1	391228
NC_010416.1	445435
NC_010415.1	1330521
NC_010352.1	496807
NC_010350.1	425010
NC_010349.1	425010
NC_010348.1	492502
NC_010347.1	492502
NC_010346.1	492502
NC_010351.1	425010
NC_010345.1	351495
NC_010344.1	351495
NC_010343.1	351495
NC_010329.1	337054
NC_010313.1	501328
NC_010319.1	3158377
NC_010318.1	3158377
NC_010317.1	3158377
NC_010316.1	3158377
NC_010315.1	3158377
NC_010314.1	3158377
NC_010307.1	498805
NC_010305.1	478550
NC_010306.1	96491
NC_010295.1	457382
NC_010294.1	117198
NC_010293.1	117198
NC_010276.1	490711
NC_010253.1	144752
NC_010247.1	2886894
NC_010254.1	3052304
NC_010252.1	3052304
NC_010256.1	3052298
NC_010255.1	3052298
NC_010249.1	144752
NC_010251.1	2886894
NC_010250.1	3052322
NC_010248.1	3052322
NC_010246.1	441999
NC_010238.1	435646
NC_010240.1	489830
NC_010226.1	464980
NC_010178.1	180903
NC_010107.1	479058
NC_009992.1	675077
NC_009991.1	475777
NC_009996.1	463676
NC_009995.1	167129
NC_009994.1	33765
NC_009951.1	452475
NC_009947.1	284687
NC_009946.1	284687
NC_009945.1	284687
NC_009944.1	284687
NC_009891.1	471728
NC_009895.1	70566
NC_009894.1	70566
NC_009889.1	11834
NC_009892.1	471498
NC_009890.1	463392
NC_009896.1	70566
NC_009805.1	460364
NC_009764.1	404404
NC_009759.1	329164
NC_009758.1	439016
NC_009757.1	439015
NC_009756.1	439014
NC_009744.1	400396
NC_009742.1	400394
NC_009741.1	373398
NC_009745.1	45661
NC_006273.2	10359
NC_009087.2	12165
NC_008708.2	243563
NC_008035.3	161494
NC_009642.1	368735
NC_009640.1	3052562
NC_009647.1	390437
NC_009645.1	390437
NC_009646.1	390436
NC_009644.1	390436
NC_009612.1	158463
NC_009607.1	158463
NC_009606.1	71186
NC_009605.1	71186
NC_009609.1	152177
NC_009608.1	152177
NC_009553.1	409287
NC_009549.1	390443
NC_009548.1	390442
NC_009547.1	390441
NC_009546.1	390440
NC_009545.1	390439
NC_009550.1	300411
NC_009539.1	440266
NC_009532.1	70822
NC_009527.1	57482
NC_009538.1	37127
NC_009537.1	37127
NC_009533.1	445227
NC_009536.1	37127
NC_009521.1	335204
NC_009520.1	335204
NC_009519.1	335204
NC_009503.1	359919
NC_009491.1	1124577
NC_009490.1	1124577
NC_009489.1	3052559
NC_009451.1	326811
NC_003976.2	172314
NC_001826.2	33708
NC_002568.2	12558
NC_009383.1	436066
NC_009354.1	420255
NC_009334.1	12509
NC_009240.1	432587
NC_009252.1	10986
NC_009251.1	10986
NC_009250.1	10986
NC_009249.1	10986
NC_009248.1	10986
NC_009245.1	10986
NC_009243.1	10986
NC_009238.1	1891764
NC_009247.1	10986
NC_009246.1	10986
NC_009244.1	10986
NC_009242.1	10986
NC_009241.1	10986
NC_009224.1	425009
NC_009225.1	687379
NC_009127.1	180230
NC_002686.2	35246
NC_009088.1	360579
NC_009041.1	425279
NC_009031.1	425303
NC_009030.1	392761
NC_009032.1	370833
NC_009025.1	294365
NC_009017.1	283876
NC_009013.1	370833
NC_009010.1	52996
NC_002229.3	10390
NC_009003.1	265522
NC_009002.1	265522
NC_009001.1	265522
NC_009000.1	265522
NC_008999.1	265522
NC_008998.1	265522
NC_008997.1	265522
NC_008996.1	265522
NC_008995.1	265522
NC_008994.1	265522
NC_008993.1	265522
NC_008992.1	265522
NC_008991.1	265522
NC_008990.1	265522
NC_008989.1	265522
NC_008988.1	265522
NC_008986.1	265522
NC_008985.1	265522
NC_008984.1	265522
NC_008983.1	265522
NC_008982.1	265522
NC_008981.1	265522
NC_008980.1	265522
NC_008979.1	265522
NC_008978.1	265522
NC_008977.1	265522
NC_008976.1	265522
NC_008973.1	265522
NC_008972.1	265522
NC_008971.1	265522
NC_008970.1	265522
NC_008969.1	265522
NC_008968.1	265522
NC_008967.1	265522
NC_008966.1	265522
NC_008965.1	265522
NC_008964.1	265522
NC_008963.1	265522
NC_008962.1	265522
NC_008961.1	265522
NC_008960.1	265522
NC_008959.1	265522
NC_008958.1	265522
NC_008957.1	265522
NC_008956.1	265522
NC_008955.1	265522
NC_008954.1	265522
NC_008953.1	265522
NC_008952.1	265522
NC_008951.1	265522
NC_008950.1	265522
NC_008949.1	265522
NC_008948.1	265522
NC_008947.1	265522
NC_008946.1	265522
